,State Abbr,State,County,FIPS,Year,Total_Weight,Population,PerCapWeight
851,FL,Florida,Orange County,12095,2010.0,1118030.4767550745,1148564,97341.59147901853
852,FL,Florida,Orange County,12095,2011.0,879529.7461210428,1170579,75136.29973893626
853,FL,Florida,Orange County,12095,2012.0,536535.5904660167,1202498,44618.41853092618
854,FL,Florida,Osceola County,12097,2006.0,50817.721968815305,242081,20992.03240601919
855,FL,Florida,Osceola County,12097,2007.0,64095.232327991034,253722,25261.992388516184
856,FL,Florida,Osceola County,12097,2008.0,93117.01540626754,261746,35575.33463979107
857,FL,Florida,Osceola County,12097,2009.0,225661.79262585755,265267,85069.68172665939
858,FL,Florida,Osceola County,12097,2010.0,289370.5034899938,269837,107239.00113401565
859,FL,Florida,Osceola County,12097,2011.0,188818.98852862968,278636,67765.46768135836
860,FL,Florida,Osceola County,12097,2012.0,126453.88542135336,288876,43774.451813703236
861,FL,Florida,Palm Beach County,12099,2006.0,645319.1794897038,1284489,50239.369857562335
862,FL,Florida,Palm Beach County,12099,2007.0,924515.0144843024,1286586,71858.00362232314
863,FL,Florida,Palm Beach County,12099,2008.0,1334354.3831698054,1294938,103043.8818823608
864,FL,Florida,Palm Beach County,12099,2009.0,1813924.7727780056,1307371,138745.98509359665
865,FL,Florida,Palm Beach County,12099,2010.0,1897698.5658714669,1323619,143371.96473240916
866,FL,Florida,Palm Beach County,12099,2011.0,1063694.692981036,1336760,79572.60039057392
867,FL,Florida,Palm Beach County,12099,2012.0,625882.0926076007,1354936,46192.74213745895
868,FL,Florida,Pasco County,12101,2006.0,268426.0533706897,439529,61071.295266225825
869,FL,Florida,Pasco County,12101,2007.0,356094.0088700386,453579,78507.60482077843
870,FL,Florida,Pasco County,12101,2008.0,494709.0844496416,461313,107239.35472220414
871,FL,Florida,Pasco County,12101,2009.0,561319.1654819302,462607,121338.2342856745
872,FL,Florida,Pasco County,12101,2010.0,761605.8105571279,465487,163614.84006151147
873,FL,Florida,Pasco County,12101,2011.0,678130.6519052932,466464,145376.84621005977
874,FL,Florida,Pasco County,12101,2012.0,345632.1551612219,469637,73595.59727219575
875,FL,Florida,Pinellas County,12103,2006.0,607000.7514847196,924182,65679.78509478865
876,FL,Florida,Pinellas County,12103,2007.0,636336.2976673237,918624,69270.59359077532
877,FL,Florida,Pinellas County,12103,2008.0,933646.5695683571,916458,101875.54362211439
878,FL,Florida,Pinellas County,12103,2009.0,1035506.5572692738,915330,113129.31481206491
879,FL,Florida,Pinellas County,12103,2010.0,1438059.3423173134,916412,156922.7969862151
880,FL,Florida,Pinellas County,12103,2011.0,1262519.9673717779,918455,137461.27653197793
881,FL,Florida,Pinellas County,12103,2012.0,687164.8072970272,921642,74558.75570959518
882,FL,Florida,Polk County,12105,2006.0,178941.7804374425,568324,31485.87433179709
883,FL,Florida,Polk County,12105,2007.0,170075.5240327064,585982,29024.01849079091
884,FL,Florida,Polk County,12105,2008.0,171113.17612787182,594801,28768.138609025846
885,FL,Florida,Polk County,12105,2009.0,198919.97026206175,598683,33226.26001774925
886,FL,Florida,Polk County,12105,2010.0,285711.9523070545,603102,47373.73650013671
887,FL,Florida,Polk County,12105,2011.0,281211.8444759221,609948,46104.232569976804
888,FL,Florida,Polk County,12105,2012.0,232197.59944457427,615453,37727.917394922806
889,FL,Florida,Putnam County,12107,2006.0,38637.50297338853,74663,51749.19702314203
890,FL,Florida,Putnam County,12107,2007.0,39640.18058001356,75107,52778.277098024904
891,FL,Florida,Putnam County,12107,2008.0,45305.6510537635,74999,60408.3401828871
892,FL,Florida,Putnam County,12107,2009.0,71246.09851038856,74546,95573.33527001926
893,FL,Florida,Putnam County,12107,2010.0,97258.9206485642,74220,131041.39133463246
894,FL,Florida,Putnam County,12107,2011.0,96933.59939287584,73652,131610.27452462367
895,FL,Florida,Putnam County,12107,2012.0,58549.29352541298,72927,80284.79647512303
896,FL,Florida,St. Johns County,12109,2006.0,43666.083525727205,168480,25917.66591033191
897,FL,Florida,St. Johns County,12109,2007.0,49616.90935490193,175318,28301.092503280855
898,FL,Florida,St. Johns County,12109,2008.0,56641.75821353928,181720,31169.79870874933
899,FL,Florida,St. Johns County,12109,2009.0,75312.16558447838,186281,40429.332881226954
900,FL,Florida,St. Johns County,12109,2010.0,113272.68569794176,191249,59227.85776550035
901,FL,Florida,St. Johns County,12109,2011.0,92067.24857385356,196106,46947.695926618035
902,FL,Florida,St. Johns County,12109,2012.0,72420.25782135202,202066,35839.90271562362
903,FL,Florida,St. Lucie County,12111,2006.0,95970.4534293669,255251,37598.46324965109
904,FL,Florida,St. Lucie County,12111,2007.0,112422.71420493034,266860,42127.9750449413
905,FL,Florida,St. Lucie County,12111,2008.0,139178.02248923187,273151,50952.777946715134
906,FL,Florida,St. Lucie County,12111,2009.0,166843.1393083942,274344,60815.30462062017
907,FL,Florida,St. Lucie County,12111,2010.0,212293.29962726802,278264,76292.04626802892
908,FL,Florida,St. Lucie County,12111,2011.0,273106.0612079329,280416,97393.18056313937
909,FL,Florida,St. Lucie County,12111,2012.0,143969.89979723035,282931,50885.16274188065
910,FL,Florida,Santa Rosa County,12113,2006.0,44111.678510951366,142983,30850.99523086756
911,FL,Florida,Santa Rosa County,12113,2007.0,51318.023231731866,146158,35111.33378380374
912,FL,Florida,Santa Rosa County,12113,2008.0,57690.950861713805,148538,38839.18651234957
913,FL,Florida,Santa Rosa County,12113,2009.0,67867.26888157676,149544,45382.809662424945
914,FL,Florida,Santa Rosa County,12113,2010.0,89435.96215725293,152908,58490.04771316931
915,FL,Florida,Santa Rosa County,12113,2011.0,90109.9158802153,155738,57859.941620038335
916,FL,Florida,Santa Rosa County,12113,2012.0,79863.11723385204,158190,50485.56623923891
917,FL,Florida,Sarasota County,12115,2006.0,186351.13329228773,371361,50180.58797027359
918,FL,Florida,Sarasota County,12115,2007.0,242670.3861623037,375325,64656.067717925456
919,FL,Florida,Sarasota County,12115,2008.0,324196.66800520377,377178,85953.2284505469
920,FL,Florida,Sarasota County,12115,2009.0,367976.2322097207,377262,97538.64216637793
921,FL,Florida,Sarasota County,12115,2010.0,426108.3153456161,379930,112154.42722228201
922,FL,Florida,Sarasota County,12115,2011.0,412731.76329699205,382226,107981.08011935139
923,FL,Florida,Sarasota County,12115,2012.0,266242.8890628439,386437,68896.84193357363
924,FL,Florida,Seminole County,12117,2006.0,134735.66849282285,413218,32606.43739934438
925,FL,Florida,Seminole County,12117,2007.0,185430.9886242244,413571,44836.55493838408
926,FL,Florida,Seminole County,12117,2008.0,256465.7715015744,416564,61566.955258153466
927,FL,Florida,Seminole County,12117,2009.0,320779.05599589634,419788,76414.53686048585
928,FL,Florida,Seminole County,12117,2010.0,491538.4489893029,423051,116188.93442854476
929,FL,Florida,Seminole County,12117,2011.0,521292.2365392738,426334,122273.20282672124
930,FL,Florida,Seminole County,12117,2012.0,186169.02560922125,430537,43241.1211136839
931,FL,Florida,Sumter County,12119,2006.0,12822.86720500025,76202,16827.468052019958
932,FL,Florida,Sumter County,12119,2007.0,16784.182853000446,82101,20443.335468508845
933,FL,Florida,Sumter County,12119,2008.0,21509.17227172555,86433,24885.37048549229
934,FL,Florida,Sumter County,12119,2009.0,30569.09490453824,90643,33724.7166405991
935,FL,Florida,Sumter County,12119,2010.0,58311.86179680133,94278,61850.97456119277
936,FL,Florida,Sumter County,12119,2011.0,54304.065102263485,97975,55426.450729536606
937,FL,Florida,Sumter County,12119,2012.0,45944.80434427613,101669,45190.573669728365
938,FL,Florida,Suwannee County,12121,2006.0,9345.596314950142,39533,23639.98764310865
939,FL,Florida,Suwannee County,12121,2007.0,11324.528017850196,40309,28094.29164169341
940,FL,Florida,Suwannee County,12121,2008.0,12980.800460675146,40774,31835.975034765157
941,FL,Florida,Suwannee County,12121,2009.0,12835.53590703761,41263,31106.6473766755
942,FL,Florida,Suwannee County,12121,2010.0,13182.17120636261,42328,31142.91061794228
943,FL,Florida,Suwannee County,12121,2011.0,14079.857971125128,43368,32466.00712766355
944,FL,Florida,Suwannee County,12121,2012.0,13754.141579287629,43534,31594.02209603443
945,FL,Florida,Taylor County,12123,2006.0,5544.284807500053,20793,26664.18894579932
946,FL,Florida,Taylor County,12123,2007.0,6762.137541362608,21805,31011.866734063788
947,FL,Florida,Taylor County,12123,2008.0,8597.878620000138,22356,38458.93102522874
948,FL,Florida,Taylor County,12123,2009.0,11572.548858862781,22482,51474.73026804902
949,FL,Florida,Taylor County,12123,2010.0,9613.77404636274,22595,42548.23654066271
950,FL,Florida,Taylor County,12123,2011.0,10229.764905225184,22662,45140.60941322559
951,FL,Florida,Taylor County,12123,2012.0,10201.239000000194,22758,44824.84840495735
952,FL,Florida,Union County,12125,2006.0,2453.7138810000033,14873,16497.77369058027
953,FL,Florida,Union County,12125,2007.0,2777.3403794000114,15419,18012.45463000202
954,FL,Florida,Union County,12125,2008.0,3458.164693350011,15718,22001.302286232414
955,FL,Florida,Union County,12125,2009.0,4037.6166283875154,15340,26320.838516215877
956,FL,Florida,Union County,12125,2010.0,5090.0048481750155,15542,32749.99902313097
957,FL,Florida,Union County,12125,2011.0,3801.527356575017,15302,24843.336534930186
958,FL,Florida,Union County,12125,2012.0,3553.9259897625157,15255,23296.79442649961
959,FL,Florida,Volusia County,12127,2006.0,166518.40532767298,494748,33657.2164673072
960,FL,Florida,Volusia County,12127,2007.0,195477.5530197753,498935,39178.96179257324
961,FL,Florida,Volusia County,12127,2008.0,275349.33692038216,497366,55361.511828388386
962,FL,Florida,Volusia County,12127,2009.0,370128.3798411163,494688,74820.56970072375
963,FL,Florida,Volusia County,12127,2010.0,481913.38756724563,494440,97466.50504960069
964,FL,Florida,Volusia County,12127,2011.0,396323.02802087006,494464,80152.0490917175
965,FL,Florida,Volusia County,12127,2012.0,265012.35410399263,496535,53372.341144932914
966,FL,Florida,Wakulla County,12129,2006.0,5464.25389400004,27785,19666.200806190536
967,FL,Florida,Wakulla County,12129,2007.0,7575.903873500098,28588,26500.293387085832
968,FL,Florida,Wakulla County,12129,2008.0,8114.9219535001175,29183,27807.01762498755
969,FL,Florida,Wakulla County,12129,2009.0,8481.538980000116,30459,27845.756525165354
970,FL,Florida,Wakulla County,12129,2010.0,8909.32365386265,30825,28902.915340998054
971,FL,Florida,Wakulla County,12129,2011.0,9653.313382725166,30973,31166.86592427329
972,FL,Florida,Wakulla County,12129,2012.0,9747.85644772516,30859,31588.374372873914
973,FL,Florida,Walton County,12131,2006.0,22041.41405562554,51145,43095.93128482851
974,FL,Florida,Walton County,12131,2007.0,24799.001058965518,52355,47367.01567942989
975,FL,Florida,Walton County,12131,2008.0,24625.185682337924,53563,45974.24655515547
976,FL,Florida,Walton County,12131,2009.0,29237.20863746275,54534,53612.80785833196
977,FL,Florida,Walton County,12131,2010.0,36549.72888131253,55217,66192.89146696222
978,FL,Florida,Walton County,12131,2011.0,35063.18099358773,55602,63061.00678678417
979,FL,Florida,Walton County,12131,2012.0,32404.67842676286,57190,56661.44155755003
980,FL,Florida,Washington County,12133,2006.0,7659.0319010000985,22860,33504.076557305765
981,FL,Florida,Washington County,12133,2007.0,9660.023178300129,23469,41160.77880736345
982,FL,Florida,Washington County,12133,2008.0,11461.81200412512,24706,46392.82766989849
983,FL,Florida,Washington County,12133,2009.0,13060.632694987646,24693,52892.045093701236
984,FL,Florida,Washington County,12133,2010.0,14208.243114900131,24720,57476.7116298549
985,FL,Florida,Washington County,12133,2011.0,13964.08108998764,24510,56972.99506318907
986,FL,Florida,Washington County,12133,2012.0,15658.135787925181,24741,63288.2089969087
987,GA,Georgia,Appling County,13001,2006.0,3996.84377899999,17725,22549.189162200226
988,GA,Georgia,Appling County,13001,2007.0,4277.968323587509,17985,23786.31261377542
989,GA,Georgia,Appling County,13001,2008.0,4747.700521000031,18133,26182.653289582697
990,GA,Georgia,Appling County,13001,2009.0,5825.513103862545,18144,32107.104849330604
991,GA,Georgia,Appling County,13001,2010.0,9448.791146362624,18334,51536.986726097
992,GA,Georgia,Appling County,13001,2011.0,10493.837565000113,18459,56849.436941330045
993,GA,Georgia,Appling County,13001,2012.0,11679.555495000119,18385,63527.6339135171
994,GA,Georgia,Atkinson County,13003,2006.0,1375.483686000003,8197,16780.330437965145
995,GA,Georgia,Atkinson County,13003,2007.0,1788.9647190000035,8346,21434.995434938934
996,GA,Georgia,Atkinson County,13003,2008.0,1976.8532100000107,8366,23629.6104470477
997,GA,Georgia,Atkinson County,13003,2009.0,2005.6088625000125,8386,23916.15624254725
998,GA,Georgia,Atkinson County,13003,2010.0,3106.023682500022,8364,37135.62508967028
999,GA,Georgia,Atkinson County,13003,2011.0,2870.52858000002,8360,34336.46626794282
1000,GA,Georgia,Atkinson County,13003,2012.0,2978.720032500025,8255,36083.82837674167
1001,GA,Georgia,Bacon County,13005,2006.0,4586.778211000013,10682,42939.32045497109
1002,GA,Georgia,Bacon County,13005,2007.0,7998.44216300008,10968,72925.2567742531
1003,GA,Georgia,Bacon County,13005,2008.0,8383.939178362572,10987,76307.81085248542
1004,GA,Georgia,Bacon County,13005,2009.0,12906.85597500012,11134,115922.90259565403
1005,GA,Georgia,Bacon County,13005,2010.0,29123.61209250027,11062,263276.1895904924
1006,GA,Georgia,Bacon County,13005,2011.0,23285.3839875002,11145,208931.2156796788
1007,GA,Georgia,Bacon County,13005,2012.0,16248.752550000227,11150,145728.7224215267
1008,GA,Georgia,Baker County,13007,2006.0,9.6516,3877,248.9450606138767
1009,GA,Georgia,Baldwin County,13009,2006.0,11069.705010362783,46513,23799.163696950924
1010,GA,Georgia,Baldwin County,13009,2007.0,13630.32200385028,47336,28794.832693616445
1011,GA,Georgia,Baldwin County,13009,2008.0,15204.140306562842,47855,31771.26801078851
1012,GA,Georgia,Baldwin County,13009,2009.0,16125.309516112777,47087,34245.778062124955
1013,GA,Georgia,Baldwin County,13009,2010.0,18814.531522500263,45704,41166.05006673434
1014,GA,Georgia,Baldwin County,13009,2011.0,20120.864628037667,45175,44539.82208752113
1015,GA,Georgia,Baldwin County,13009,2012.0,22942.554412500172,46510,49328.21847452198
1016,GA,Georgia,Banks County,13011,2006.0,2454.1627150000063,17076,14371.999970719173
1017,GA,Georgia,Banks County,13011,2007.0,2930.5352475000154,17550,16698.206538461625
1018,GA,Georgia,Banks County,13011,2008.0,4608.204394000012,17953,25668.1579346071
1019,GA,Georgia,Banks County,13011,2009.0,5330.3746125000325,18208,29274.904506261162
1020,GA,Georgia,Banks County,13011,2010.0,7330.746787500052,18410,39819.3741852257
1021,GA,Georgia,Banks County,13011,2011.0,7995.982980000063,18249,43816.00624691799
1022,GA,Georgia,Banks County,13011,2012.0,6478.3988025000735,18131,35731.06173128936
1023,GA,Georgia,Barrow County,13013,2006.0,17712.133381862863,61395,28849.472077307375
1024,GA,Georgia,Barrow County,13013,2007.0,22663.817929500485,64760,34996.63052733243
1025,GA,Georgia,Barrow County,13013,2008.0,25216.601943863156,67362,37434.46148253193
1026,GA,Georgia,Barrow County,13013,2009.0,28692.509040000557,68548,41857.54367742393
1027,GA,Georgia,Barrow County,13013,2010.0,34411.368870000435,69676,49387.692849762374
1028,GA,Georgia,Barrow County,13013,2011.0,34071.27007590038,69844,48781.95704126393
1029,GA,Georgia,Barrow County,13013,2012.0,33610.9932197626,70135,47923.28112891224
1030,GA,Georgia,Bartow County,13015,2006.0,29031.607688626285,92983,31222.489797733226
1031,GA,Georgia,Bartow County,13015,2007.0,34525.260882213996,95714,36071.27576134525
1032,GA,Georgia,Bartow County,13015,2008.0,37849.969625951824,98415,38459.5535497148
1033,GA,Georgia,Bartow County,13015,2009.0,43976.56332000137,99807,44061.60221227105
1034,GA,Georgia,Bartow County,13015,2010.0,62633.336551126915,100050,62602.035533360235
1035,GA,Georgia,Bartow County,13015,2011.0,64528.19059931454,100116,64453.42462674751
1036,GA,Georgia,Bartow County,13015,2012.0,61299.91480158918,100240,61153.14724819352
1037,GA,Georgia,Ben Hill County,13017,2006.0,2999.8909024999957,17525,17117.779757489276
1038,GA,Georgia,Ben Hill County,13017,2007.0,3955.060956999988,17719,22321.01674473722
1039,GA,Georgia,Ben Hill County,13017,2008.0,4798.9189950000155,17675,27150.885403111828
1040,GA,Georgia,Ben Hill County,13017,2009.0,5480.41327500004,17581,31172.36377339196
1041,GA,Georgia,Ben Hill County,13017,2010.0,6330.250882500063,17645,35875.60715500177
1042,GA,Georgia,Ben Hill County,13017,2011.0,7470.758760000063,17591,42469.21016428892
1043,GA,Georgia,Ben Hill County,13017,2012.0,7793.140815000048,17601,44276.69345491761
1044,GA,Georgia,Berrien County,13019,2006.0,3771.4821945000012,18051,20893.480663121165
1045,GA,Georgia,Berrien County,13019,2007.0,3943.5540013625055,18255,21602.596556354452
1046,GA,Georgia,Berrien County,13019,2008.0,4507.466022000033,18863,23895.80672215466
1047,GA,Georgia,Berrien County,13019,2009.0,4766.2470300000205,19067,24997.362091571933
1048,GA,Georgia,Berrien County,13019,2010.0,5580.185227500062,19361,28821.782074789848
1049,GA,Georgia,Berrien County,13019,2011.0,5972.196750000062,19378,30819.469243472297
1050,GA,Georgia,Berrien County,13019,2012.0,6733.54864500007,19160,35143.78207202542
1051,GA,Georgia,Bibb County,13021,2006.0,82240.63574838031,154510,53226.73985397729
1052,GA,Georgia,Bibb County,13021,2007.0,92993.40865725632,154286,60273.39399378837
1053,GA,Georgia,Bibb County,13021,2008.0,105340.46747769494,154384,68232.7621241158
1054,GA,Georgia,Bibb County,13021,2009.0,107141.84228468216,155154,69055.15957350901
1055,GA,Georgia,Bibb County,13021,2010.0,126623.32412445727,155814,81265.69122444534
1056,GA,Georgia,Bibb County,13021,2011.0,140103.9923418076,156211,89688.94145854493
1057,GA,Georgia,Bibb County,13021,2012.0,138379.07482451946,156606,88361.28553473012
1058,GA,Georgia,Bleckley County,13023,2006.0,4733.628898500014,12553,37709.144415677634
1059,GA,Georgia,Bleckley County,13023,2007.0,5675.433510362529,13016,43603.51498434642
1060,GA,Georgia,Bleckley County,13023,2008.0,6134.172832725029,12985,47240.45308221047
1061,GA,Georgia,Bleckley County,13023,2009.0,6769.5664050000305,13034,51937.75053705716
1062,GA,Georgia,Bleckley County,13023,2010.0,10430.572548862585,13036,80013.59733708642
1063,GA,Georgia,Bleckley County,13023,2011.0,11652.826402500072,13082,89075.26679789078
1064,GA,Georgia,Bleckley County,13023,2012.0,12193.794705000075,12890,94598.87280837916
1065,GA,Georgia,Brantley County,13025,2006.0,4096.568688000005,16895,24247.22514353362
1066,GA,Georgia,Brantley County,13025,2007.0,3927.29061600001,17198,22835.740295383242
1067,GA,Georgia,Brantley County,13025,2008.0,5551.104712500001,17593,31552.917140339916
1068,GA,Georgia,Brantley County,13025,2009.0,7329.8734500000255,18129,40431.758232666034
1069,GA,Georgia,Brantley County,13025,2010.0,10950.667312500054,18479,59260.06446506875
1070,GA,Georgia,Brantley County,13025,2011.0,7925.983837500035,18561,42702.353523517246
1071,GA,Georgia,Brantley County,13025,2012.0,5926.965225000029,18532,31982.329079430332
1072,GA,Georgia,Brooks County,13027,2006.0,3331.259877500016,16309,20425.899058801984
1073,GA,Georgia,Brooks County,13027,2007.0,4163.508432500008,16333,25491.388186493652
1074,GA,Georgia,Brooks County,13027,2008.0,4189.1638500000045,16475,25427.398179059208
1075,GA,Georgia,Brooks County,13027,2009.0,7053.685275000029,16375,43075.940610687205
1076,GA,Georgia,Brooks County,13027,2010.0,8789.120917500031,16246,54100.21492982907
1077,GA,Georgia,Brooks County,13027,2011.0,15385.293952500064,15982,96266.38688837482
1078,GA,Georgia,Brooks County,13027,2012.0,17742.997312500058,15617,113613.35283665273
1079,GA,Georgia,Bryan County,13029,2006.0,9074.078661500103,27346,33182.47151868684
1080,GA,Georgia,Bryan County,13029,2007.0,9806.650470000075,28302,34650.02639389469
1081,GA,Georgia,Bryan County,13029,2008.0,9636.876420000071,29178,33027.88546164943
1082,GA,Georgia,Bryan County,13029,2009.0,11675.065245000118,29987,38933.75544402614
1083,GA,Georgia,Bryan County,13029,2010.0,16444.008587472174,30377,54133.08946726857
1084,GA,Georgia,Bryan County,13029,2011.0,16565.860604662677,31267,52981.93176404092
1085,GA,Georgia,Bryan County,13029,2012.0,18906.19195203771,32251,58622.03327660447
1086,GA,Georgia,Bulloch County,13031,2006.0,9142.96881750032,64304,14218.351607210001
1087,GA,Georgia,Bulloch County,13031,2007.0,11395.139447587986,65768,17326.267253965434
1088,GA,Georgia,Bulloch County,13031,2008.0,13594.546502038034,67092,20262.54471775776
1089,GA,Georgia,Bulloch County,13031,2009.0,14044.985134762966,68598,20474.336182925108
1090,GA,Georgia,Bulloch County,13031,2010.0,19510.56855521326,70559,27651.42441816531
1091,GA,Georgia,Bulloch County,13031,2011.0,19002.412651125716,72637,26160.789475233993
1092,GA,Georgia,Bulloch County,13031,2012.0,19664.277140212947,73102,26899.779951592223
1093,GA,Georgia,Burke County,13033,2006.0,2119.854585,22875,9267.123868852459
1094,GA,Georgia,Burke County,13033,2007.0,2717.9808300000022,22972,11831.711779557732
1095,GA,Georgia,Burke County,13033,2008.0,3068.9664974999932,23084,13294.777757321059
1096,GA,Georgia,Burke County,13033,2009.0,3431.009343862496,23117,14841.931668739438
1097,GA,Georgia,Burke County,13033,2010.0,4571.417625000001,23336,19589.551015598223
1098,GA,Georgia,Burke County,13033,2011.0,5194.469302500049,23506,22098.482525738316
1099,GA,Georgia,Burke County,13033,2012.0,5442.739005000047,23048,23614.799570461848
1100,GA,Georgia,Butts County,13035,2006.0,10585.245868500026,22669,46694.80730733612
1101,GA,Georgia,Butts County,13035,2007.0,10718.171231862534,23184,46230.89730789568
1102,GA,Georgia,Butts County,13035,2008.0,11565.703656000049,23794,48607.6475413972
1103,GA,Georgia,Butts County,13035,2009.0,6914.633178862515,23682,29197.842998321572
1104,GA,Georgia,Butts County,13035,2010.0,10456.509360225069,23786,43960.77255623085
1105,GA,Georgia,Butts County,13035,2011.0,13580.896286362557,23609,57524.23349723646
1106,GA,Georgia,Butts County,13035,2012.0,16646.49428636256,23438,71023.52711990169
1107,GA,Georgia,Calhoun County,13037,2006.0,335.7911159999996,6350,5288.0490708661355
1108,GA,Georgia,Calhoun County,13037,2007.0,316.42664636249924,6269,5047.481996530535
1109,GA,Georgia,Calhoun County,13037,2008.0,365.53745834999916,6456,5661.980457713742
1110,GA,Georgia,Calhoun County,13037,2009.0,432.0976379249989,6670,6478.225456146909
1111,GA,Georgia,Calhoun County,13037,2010.0,581.7323129249983,6697,8686.461294982802
1112,GA,Georgia,Calhoun County,13037,2011.0,772.5252733875011,6625,11660.758843584923
1113,GA,Georgia,Calhoun County,13037,2012.0,821.6586497250003,6565,12515.74485491242
1114,GA,Georgia,Camden County,13039,2006.0,23295.820186313096,47086,49475.04605681752
1115,GA,Georgia,Camden County,13039,2007.0,27123.02702272553,48947,55413.052940375375
1116,GA,Georgia,Camden County,13039,2008.0,21628.256487950282,49713,43506.23878653528
1117,GA,Georgia,Camden County,13039,2009.0,17097.063846450306,50024,34177.722386155256
1118,GA,Georgia,Camden County,13039,2010.0,22683.134920050303,50661,44774.35289483094
1119,GA,Georgia,Camden County,13039,2011.0,22363.2426431627,50303,44457.07540934477
1120,GA,Georgia,Camden County,13039,2012.0,23490.736215000285,51351,45745.430887422415
1121,GA,Georgia,Candler County,13043,2006.0,2381.0317080000023,10388,22920.98294185601
1122,GA,Georgia,Candler County,13043,2007.0,2504.353288500001,10586,23657.219804458728
1123,GA,Georgia,Candler County,13043,2008.0,2798.772450000008,10691,26178.771396501805
1124,GA,Georgia,Candler County,13043,2009.0,3462.3951375000074,10880,31823.484719669188
1125,GA,Georgia,Candler County,13043,2010.0,4366.946827500025,11025,39609.49503401384
1126,GA,Georgia,Candler County,13043,2011.0,4342.661880000024,11209,38742.63431171402
1127,GA,Georgia,Candler County,13043,2012.0,5326.837830000026,11102,47980.88479553257
1128,GA,Georgia,Carroll County,13045,2006.0,52836.82232276505,105853,49915.2809299359
1129,GA,Georgia,Carroll County,13045,2007.0,57215.12140897813,108947,52516.47260500806
1130,GA,Georgia,Carroll County,13045,2008.0,59909.25010735238,110242,54343.399164884875
1131,GA,Georgia,Carroll County,13045,2009.0,68784.2005690903,110433,62285.91142963634
1132,GA,Georgia,Carroll County,13045,2010.0,72584.76198795218,110655,65595.55554466783
1133,GA,Georgia,Carroll County,13045,2011.0,76282.27665045248,110728,68891.58717799696
1134,GA,Georgia,Carroll County,13045,2012.0,76353.8759736027,111412,68532.90127957733
1135,GA,Georgia,Catoosa County,13047,2006.0,18045.529858862923,61095,29536.835843952736
1136,GA,Georgia,Catoosa County,13047,2007.0,22704.15437086301,62539,36303.99330156064
1137,GA,Georgia,Catoosa County,13047,2008.0,26866.476354813127,63271,42462.544222176235
1138,GA,Georgia,Catoosa County,13047,2009.0,31446.791467500563,63874,49232.538227605226
1139,GA,Georgia,Catoosa County,13047,2010.0,41293.30390500078,64069,64451.30079289637
1140,GA,Georgia,Catoosa County,13047,2011.0,40756.069312500666,64753,62940.820212964136
1141,GA,Georgia,Catoosa County,13047,2012.0,47386.00666886301,64864,73054.40100651055
1142,GA,Georgia,Charlton County,13049,2006.0,1999.9552528500033,12089,16543.59544089671
1143,GA,Georgia,Charlton County,13049,2007.0,1929.433845975004,12056,16003.930374709722
1144,GA,Georgia,Charlton County,13049,2008.0,1923.450907237505,12604,15260.638743553673
1145,GA,Georgia,Charlton County,13049,2009.0,2423.3675261250078,12665,19134.366570272465
1146,GA,Georgia,Charlton County,13049,2010.0,5409.898725000021,12853,42090.55259472513
1147,GA,Georgia,Charlton County,13049,2011.0,5204.097208162518,13455,38677.79418924205
1148,GA,Georgia,Charlton County,13049,2012.0,4904.913983625027,13348,36746.4338000077
1149,GA,Georgia,Chatham County,13051,2006.0,51483.07197741749,246896,20852.12882242624
1150,GA,Georgia,Chatham County,13051,2007.0,56542.0829022062,251981,22439.02631635171
1151,GA,Georgia,Chatham County,13051,2008.0,62655.34160170749,255269,24544.82980765682
1152,GA,Georgia,Chatham County,13051,2009.0,69361.08520440685,262122,26461.37493396466
1153,GA,Georgia,Chatham County,13051,2010.0,82625.22404693239,265799,31085.603800967045
1154,GA,Georgia,Chatham County,13051,2011.0,97307.15380838318,271623,35824.34249249261
1155,GA,Georgia,Chatham County,13051,2012.0,101158.89221929511,276164,36630.006886956704
1156,GA,Georgia,Chattooga County,13055,2006.0,7965.2576811750905,25640,31065.747586486315
1157,GA,Georgia,Chattooga County,13055,2007.0,9709.294792725115,26230,37015.99234740799
1158,GA,Georgia,Chattooga County,13055,2008.0,10390.218547587636,26146,39739.22797975842
1159,GA,Georgia,Chattooga County,13055,2009.0,11867.564648175148,25894,45831.33022389414
1160,GA,Georgia,Chattooga County,13055,2010.0,12922.901872500188,25959,49781.97107939515
1161,GA,Georgia,Chattooga County,13055,2011.0,14430.83040386272,25685,56183.88321535028
1162,GA,Georgia,Chattooga County,13055,2012.0,15202.959442500158,25627,59323.99204940164
1163,GA,Georgia,Cherokee County,13057,2006.0,39825.91397831748,193241,20609.45346914862
1164,GA,Georgia,Cherokee County,13057,2007.0,49550.76567279109,202544,24464.19823484827
1165,GA,Georgia,Cherokee County,13057,2008.0,57124.91603970348,208271,27428.166206386624
1166,GA,Georgia,Cherokee County,13057,2009.0,65421.97528766572,212232,30825.688533145672
1167,GA,Georgia,Cherokee County,13057,2010.0,80622.0173423661,215197,37464.28497719118
1168,GA,Georgia,Cherokee County,13057,2011.0,95668.65788426696,217732,43938.72186186089
1169,GA,Georgia,Cherokee County,13057,2012.0,76777.39892719086,220643,34797.1152165221
1170,GA,Georgia,Clarke County,13059,2006.0,39075.025614976745,112074,34865.37967323085
1171,GA,Georgia,Clarke County,13059,2007.0,49638.03649982712,113995,43544.04710717761
