BUYER_STATE,BUYER_COUNTY,YEAR,Total_Weight
FL,INDIAN RIVER,2008,64186.80297262764
FL,INDIAN RIVER,2009,79226.07711930283
FL,INDIAN RIVER,2010,111822.90470929068
FL,INDIAN RIVER,2011,141158.72960861557
FL,INDIAN RIVER,2012,98923.32428561535
FL,JACKSON,2006,9866.87533750018
FL,JACKSON,2007,11355.73454750023
FL,JACKSON,2008,12130.103321500199
FL,JACKSON,2009,13341.586837500203
FL,JACKSON,2010,14859.5648250002
FL,JACKSON,2011,16484.638485000258
FL,JACKSON,2012,17427.980370000343
FL,JEFFERSON,2006,1465.4849204999978
FL,JEFFERSON,2007,1732.0343369999987
FL,JEFFERSON,2008,2123.4259035000014
FL,JEFFERSON,2009,2413.278483862504
FL,JEFFERSON,2010,2637.125017499998
FL,JEFFERSON,2011,2823.4519350000014
FL,JEFFERSON,2012,2213.915520000002
FL,LAFAYETTE,2006,1215.7013750000024
FL,LAFAYETTE,2007,1355.7724875000035
FL,LAFAYETTE,2008,1361.0927500000043
FL,LAFAYETTE,2009,1257.6621750000022
FL,LAFAYETTE,2010,1363.4092875000038
FL,LAFAYETTE,2011,1307.1051675000037
FL,LAFAYETTE,2012,1295.000272500003
FL,LAKE,2006,64563.419322430826
FL,LAKE,2007,82180.0273315835
FL,LAKE,2008,103711.04927071046
FL,LAKE,2009,140752.4985708866
FL,LAKE,2010,177229.26266112374
FL,LAKE,2011,179071.4653870261
FL,LAKE,2012,156520.69777519707
FL,LEE,2006,309886.7067442962
FL,LEE,2007,295673.26356948045
FL,LEE,2008,340668.9295273179
FL,LEE,2009,439929.93098849984
FL,LEE,2010,680132.8328027857
FL,LEE,2011,587055.7268651474
FL,LEE,2012,272161.03570029355
FL,LEON,2006,43067.63904172785
FL,LEON,2007,47083.40082031617
FL,LEON,2008,51120.25009326629
FL,LEON,2009,55928.52241912887
FL,LEON,2010,56268.735998178905
FL,LEON,2011,58086.072975454146
FL,LEON,2012,61292.55911044085
FL,LEVY,2006,18659.653543000506
FL,LEVY,2007,22313.800503725663
FL,LEVY,2008,28379.512612900682
FL,LEVY,2009,33730.549890900475
FL,LEVY,2010,36649.65238590018
FL,LEVY,2011,36064.200581587655
FL,LEVY,2012,28221.14943180032
FL,LIBERTY,2006,628.4498325000004
FL,LIBERTY,2007,738.3230204999995
FL,LIBERTY,2008,771.9740625000013
FL,LIBERTY,2009,686.3627999999998
FL,LIBERTY,2010,1141.6443375000038
FL,LIBERTY,2011,821.8818000000018
FL,LIBERTY,2012,764.5792500000002
FL,MADISON,2006,2315.6333313624987
FL,MADISON,2007,2632.527374224996
FL,MADISON,2008,2793.8812853624886
FL,MADISON,2009,3389.4532243125
FL,MADISON,2010,4027.7635124999883
FL,MADISON,2011,4642.083652499993
FL,MADISON,2012,4504.777440000004
FL,MANATEE,2006,150205.64369562527
FL,MANATEE,2007,172443.21415870427
FL,MANATEE,2008,196741.84314976458
FL,MANATEE,2009,228282.8999302286
FL,MANATEE,2010,360934.6839088658
FL,MANATEE,2011,326820.0550758578
FL,MANATEE,2012,219299.73861376347
FL,MARION,2006,114208.97585439957
FL,MARION,2007,140167.10838947791
FL,MARION,2008,160020.95087337864
FL,MARION,2009,177998.09807908162
FL,MARION,2010,216686.24085170456
FL,MARION,2011,209503.19854884347
FL,MARION,2012,175709.7753719747
FL,MARTIN,2006,68573.12878736468
FL,MARTIN,2007,77097.86936731488
FL,MARTIN,2008,99157.7796427273
FL,MARTIN,2009,121781.2565109028
FL,MARTIN,2010,149894.56248134995
FL,MARTIN,2011,137044.59642521478
FL,MARTIN,2012,85087.5526195141
FL,MIAMI-DADE,2006,303039.7180859787
FL,MIAMI-DADE,2007,373495.88119888
FL,MIAMI-DADE,2008,519536.8065604283
FL,MIAMI-DADE,2009,801945.1460796333
FL,MIAMI-DADE,2010,1242761.2069210964
FL,MIAMI-DADE,2011,1070607.7594410407
FL,MIAMI-DADE,2012,503313.85781031137
FL,MONROE,2006,42203.180115727446
FL,MONROE,2007,46281.92468422733
FL,MONROE,2008,53446.0962143649
FL,MONROE,2009,71369.62996954055
FL,MONROE,2010,77309.9665754274
FL,MONROE,2011,71118.77676247715
FL,MONROE,2012,47813.94658245115
FL,NASSAU,2006,26318.179441313612
FL,NASSAU,2007,30364.848846726178
FL,NASSAU,2008,38339.252757001115
FL,NASSAU,2009,45514.90099500119
FL,NASSAU,2010,55038.31814681382
FL,NASSAU,2011,64563.827895676506
FL,NASSAU,2012,60370.36705567631
FL,OKALOOSA,2006,51768.87854175236
FL,OKALOOSA,2007,51948.68690433954
FL,OKALOOSA,2008,53881.856700314645
FL,OKALOOSA,2009,58085.78683608912
FL,OKALOOSA,2010,61460.166825451495
FL,OKALOOSA,2011,63730.0104006768
FL,OKALOOSA,2012,64457.98492338954
FL,OKEECHOBEE,2006,20628.537535312924
FL,OKEECHOBEE,2007,24923.11014090056
FL,OKEECHOBEE,2008,29189.02021492556
FL,OKEECHOBEE,2009,35903.96056931306
FL,OKEECHOBEE,2010,55324.33029045053
FL,OKEECHOBEE,2011,49274.62340681288
FL,OKEECHOBEE,2012,32380.212796350206
FL,ORANGE,2006,249616.1813477574
FL,ORANGE,2007,305170.6164433013
FL,ORANGE,2008,483055.08753783966
FL,ORANGE,2009,688873.4670695318
FL,ORANGE,2010,1118030.4767550745
FL,ORANGE,2011,879529.7461210428
FL,ORANGE,2012,536535.5904660167
FL,OSCEOLA,2006,50817.7219688153
FL,OSCEOLA,2007,64095.23232799104
FL,OSCEOLA,2008,93117.01540626754
FL,OSCEOLA,2009,225661.79262585755
FL,OSCEOLA,2010,289370.5034899938
FL,OSCEOLA,2011,188818.9885286297
FL,OSCEOLA,2012,126453.88542135335
FL,PALM BEACH,2006,645319.1794897038
FL,PALM BEACH,2007,924515.0144843023
FL,PALM BEACH,2008,1334354.3831698054
FL,PALM BEACH,2009,1813924.7727780056
FL,PALM BEACH,2010,1897698.5658714669
FL,PALM BEACH,2011,1063694.6929810361
FL,PALM BEACH,2012,625882.0926076007
FL,PASCO,2006,268426.05337068974
FL,PASCO,2007,356094.0088700386
FL,PASCO,2008,494709.0844496416
FL,PASCO,2009,561319.1654819302
FL,PASCO,2010,761605.8105571279
FL,PASCO,2011,678130.6519052933
FL,PASCO,2012,345632.1551612219
FL,PINELLAS,2006,607000.7514847196
FL,PINELLAS,2007,636336.2976673237
FL,PINELLAS,2008,933646.569568357
FL,PINELLAS,2009,1035506.5572692738
FL,PINELLAS,2010,1438059.3423173134
FL,PINELLAS,2011,1262519.967371778
FL,PINELLAS,2012,687164.8072970272
FL,POLK,2006,178941.7804374425
FL,POLK,2007,170075.5240327064
FL,POLK,2008,171113.17612787182
FL,POLK,2009,198919.97026206178
FL,POLK,2010,285711.95230705454
FL,POLK,2011,281211.84447592206
FL,POLK,2012,232197.59944457424
FL,PUTNAM,2006,38637.50297338853
FL,PUTNAM,2007,39640.180580013555
FL,PUTNAM,2008,45305.6510537635
FL,PUTNAM,2009,71246.09851038855
FL,PUTNAM,2010,97258.92064856419
FL,PUTNAM,2011,96933.59939287585
FL,PUTNAM,2012,58549.29352541298
FL,SAINT JOHNS,2006,43666.0835257272
FL,SAINT JOHNS,2007,49616.90935490194
FL,SAINT JOHNS,2008,56641.75821353928
FL,SAINT JOHNS,2009,75312.16558447838
FL,SAINT JOHNS,2010,113272.68569794175
FL,SAINT JOHNS,2011,92067.24857385356
FL,SAINT JOHNS,2012,72420.25782135202
FL,SAINT LUCIE,2006,95970.4534293669
FL,SAINT LUCIE,2007,112422.71420493034
FL,SAINT LUCIE,2008,139178.02248923187
FL,SAINT LUCIE,2009,166843.1393083942
FL,SAINT LUCIE,2010,212293.29962726802
FL,SAINT LUCIE,2011,273106.0612079329
FL,SAINT LUCIE,2012,143969.89979723035
FL,SANTA ROSA,2006,44111.67851095136
FL,SANTA ROSA,2007,51318.023231731866
FL,SANTA ROSA,2008,57690.950861713805
FL,SANTA ROSA,2009,67867.26888157676
FL,SANTA ROSA,2010,89435.96215725293
FL,SANTA ROSA,2011,90109.9158802153
FL,SANTA ROSA,2012,79863.11723385204
FL,SARASOTA,2006,186351.13329228776
FL,SARASOTA,2007,242670.3861623037
FL,SARASOTA,2008,324196.6680052038
FL,SARASOTA,2009,367976.2322097207
FL,SARASOTA,2010,426108.3153456161
FL,SARASOTA,2011,412731.76329699194
FL,SARASOTA,2012,266242.8890628439
FL,SEMINOLE,2006,134735.66849282285
FL,SEMINOLE,2007,185430.98862422438
FL,SEMINOLE,2008,256465.7715015744
FL,SEMINOLE,2009,320779.05599589634
FL,SEMINOLE,2010,491538.4489893029
FL,SEMINOLE,2011,521292.23653927376
FL,SEMINOLE,2012,186169.02560922125
FL,SUMTER,2006,12822.86720500025
FL,SUMTER,2007,16784.182853000446
FL,SUMTER,2008,21509.17227172555
FL,SUMTER,2009,30569.094904538237
FL,SUMTER,2010,58311.86179680132
FL,SUMTER,2011,54304.06510226349
FL,SUMTER,2012,45944.804344276126
FL,SUWANNEE,2006,9345.596314950142
FL,SUWANNEE,2007,11324.528017850196
FL,SUWANNEE,2008,12980.800460675146
FL,SUWANNEE,2009,12835.53590703761
FL,SUWANNEE,2010,13182.17120636261
FL,SUWANNEE,2011,14079.857971125128
FL,SUWANNEE,2012,13754.14157928763
FL,TAYLOR,2006,5544.284807500053
FL,TAYLOR,2007,6762.137541362609
FL,TAYLOR,2008,8597.878620000138
FL,TAYLOR,2009,11572.54885886278
FL,TAYLOR,2010,9613.77404636274
FL,TAYLOR,2011,10229.764905225185
FL,TAYLOR,2012,10201.239000000194
FL,UNION,2006,2453.7138810000033
FL,UNION,2007,2777.3403794000114
FL,UNION,2008,3458.164693350011
FL,UNION,2009,4037.616628387515
FL,UNION,2010,5090.0048481750155
FL,UNION,2011,3801.527356575017
FL,UNION,2012,3553.925989762516
FL,VOLUSIA,2006,166518.40532767298
FL,VOLUSIA,2007,195477.5530197753
FL,VOLUSIA,2008,275349.3369203822
FL,VOLUSIA,2009,370128.3798411163
FL,VOLUSIA,2010,481913.3875672456
FL,VOLUSIA,2011,396323.0280208701
FL,VOLUSIA,2012,265012.3541039926
FL,WAKULLA,2006,5464.2538940000395
FL,WAKULLA,2007,7575.903873500098
FL,WAKULLA,2008,8114.9219535001175
FL,WAKULLA,2009,8481.538980000116
FL,WAKULLA,2010,8909.32365386265
FL,WAKULLA,2011,9653.313382725166
FL,WAKULLA,2012,9747.85644772516
FL,WALTON,2006,22041.41405562554
FL,WALTON,2007,24799.00105896552
FL,WALTON,2008,24625.185682337924
FL,WALTON,2009,29237.20863746275
FL,WALTON,2010,36549.72888131253
FL,WALTON,2011,35063.18099358773
FL,WALTON,2012,32404.67842676286
FL,WASHINGTON,2006,7659.031901000099
FL,WASHINGTON,2007,9660.023178300129
FL,WASHINGTON,2008,11461.81200412512
FL,WASHINGTON,2009,13060.632694987646
FL,WASHINGTON,2010,14208.243114900131
FL,WASHINGTON,2011,13964.081089987638
FL,WASHINGTON,2012,15658.135787925181
GA,APPLING,2006,3996.84377899999
GA,APPLING,2007,4277.968323587509
GA,APPLING,2008,4747.700521000031
GA,APPLING,2009,5825.513103862545
GA,APPLING,2010,9448.791146362624
GA,APPLING,2011,10493.837565000113
GA,APPLING,2012,11679.555495000119
GA,ATKINSON,2006,1375.483686000003
GA,ATKINSON,2007,1788.9647190000037
GA,ATKINSON,2008,1976.8532100000107
GA,ATKINSON,2009,2005.6088625000123
GA,ATKINSON,2010,3106.023682500022
GA,ATKINSON,2011,2870.52858000002
GA,ATKINSON,2012,2978.720032500025
GA,BACON,2006,4586.778211000013
GA,BACON,2007,7998.442163000079
GA,BACON,2008,8383.939178362572
GA,BACON,2009,12906.855975000119
GA,BACON,2010,29123.61209250027
GA,BACON,2011,23285.3839875002
GA,BACON,2012,16248.752550000228
GA,BAKER,2006,9.6516
GA,BALDWIN,2006,11069.705010362784
GA,BALDWIN,2007,13630.32200385028
GA,BALDWIN,2008,15204.14030656284
GA,BALDWIN,2009,16125.309516112777
GA,BALDWIN,2010,18814.531522500263
GA,BALDWIN,2011,20120.86462803767
GA,BALDWIN,2012,22942.55441250017
GA,BANKS,2006,2454.1627150000063
GA,BANKS,2007,2930.535247500015
GA,BANKS,2008,4608.204394000012
GA,BANKS,2009,5330.374612500033
GA,BANKS,2010,7330.746787500052
GA,BANKS,2011,7995.982980000064
GA,BANKS,2012,6478.398802500073
GA,BARROW,2006,17712.133381862863
GA,BARROW,2007,22663.81792950048
GA,BARROW,2008,25216.601943863152
GA,BARROW,2009,28692.509040000554
GA,BARROW,2010,34411.368870000435
GA,BARROW,2011,34071.27007590038
GA,BARROW,2012,33610.9932197626
GA,BARTOW,2006,29031.607688626285
GA,BARTOW,2007,34525.260882213996
GA,BARTOW,2008,37849.969625951824
GA,BARTOW,2009,43976.56332000137
GA,BARTOW,2010,62633.33655112691
GA,BARTOW,2011,64528.19059931454
GA,BARTOW,2012,61299.91480158917
GA,BEN HILL,2006,2999.8909024999953
GA,BEN HILL,2007,3955.060956999988
GA,BEN HILL,2008,4798.918995000015
GA,BEN HILL,2009,5480.41327500004
GA,BEN HILL,2010,6330.250882500063
GA,BEN HILL,2011,7470.758760000064
GA,BEN HILL,2012,7793.140815000048
GA,BERRIEN,2006,3771.4821945000012
GA,BERRIEN,2007,3943.5540013625064
GA,BERRIEN,2008,4507.466022000033
GA,BERRIEN,2009,4766.2470300000205
GA,BERRIEN,2010,5580.185227500062
GA,BERRIEN,2011,5972.196750000062
GA,BERRIEN,2012,6733.548645000069
GA,BIBB,2006,82240.63574838031
GA,BIBB,2007,92993.40865725634
GA,BIBB,2008,105340.46747769494
GA,BIBB,2009,107141.84228468215
GA,BIBB,2010,126623.32412445729
GA,BIBB,2011,140103.9923418076
GA,BIBB,2012,138379.07482451946
GA,BLECKLEY,2006,4733.628898500014
GA,BLECKLEY,2007,5675.433510362529
GA,BLECKLEY,2008,6134.17283272503
GA,BLECKLEY,2009,6769.5664050000305
GA,BLECKLEY,2010,10430.572548862583
GA,BLECKLEY,2011,11652.82640250007
GA,BLECKLEY,2012,12193.794705000075
GA,BRANTLEY,2006,4096.568688000005
GA,BRANTLEY,2007,3927.2906160000102
GA,BRANTLEY,2008,5551.1047125000005
GA,BRANTLEY,2009,7329.8734500000255
GA,BRANTLEY,2010,10950.667312500054
GA,BRANTLEY,2011,7925.983837500036
GA,BRANTLEY,2012,5926.965225000029
GA,BROOKS,2006,3331.259877500016
GA,BROOKS,2007,4163.508432500008
GA,BROOKS,2008,4189.163850000004
GA,BROOKS,2009,7053.68527500003
GA,BROOKS,2010,8789.120917500031
GA,BROOKS,2011,15385.293952500064
GA,BROOKS,2012,17742.997312500058
GA,BRYAN,2006,9074.078661500105
GA,BRYAN,2007,9806.650470000075
GA,BRYAN,2008,9636.87642000007
GA,BRYAN,2009,11675.065245000118
GA,BRYAN,2010,16444.008587472174
GA,BRYAN,2011,16565.860604662677
GA,BRYAN,2012,18906.19195203771
GA,BULLOCH,2006,9142.968817500321
GA,BULLOCH,2007,11395.139447587986
GA,BULLOCH,2008,13594.546502038034
GA,BULLOCH,2009,14044.985134762966
GA,BULLOCH,2010,19510.56855521326
GA,BULLOCH,2011,19002.41265112572
GA,BULLOCH,2012,19664.277140212947
GA,BURKE,2006,2119.854585
GA,BURKE,2007,2717.980830000002
GA,BURKE,2008,3068.966497499993
GA,BURKE,2009,3431.009343862496
GA,BURKE,2010,4571.417625000001
GA,BURKE,2011,5194.469302500049
GA,BURKE,2012,5442.739005000047
GA,BUTTS,2006,10585.245868500026
GA,BUTTS,2007,10718.171231862534
GA,BUTTS,2008,11565.703656000049
GA,BUTTS,2009,6914.633178862515
GA,BUTTS,2010,10456.509360225067
GA,BUTTS,2011,13580.896286362557
GA,BUTTS,2012,16646.49428636256
GA,CALHOUN,2006,335.7911159999996
GA,CALHOUN,2007,316.42664636249924
GA,CALHOUN,2008,365.5374583499991
GA,CALHOUN,2009,432.0976379249989
GA,CALHOUN,2010,581.7323129249983
GA,CALHOUN,2011,772.525273387501
GA,CALHOUN,2012,821.6586497250004
GA,CAMDEN,2006,23295.820186313096
GA,CAMDEN,2007,27123.027022725535
GA,CAMDEN,2008,21628.25648795028
GA,CAMDEN,2009,17097.063846450306
GA,CAMDEN,2010,22683.134920050306
GA,CAMDEN,2011,22363.2426431627
GA,CAMDEN,2012,23490.73621500028
GA,CANDLER,2006,2381.0317080000023
GA,CANDLER,2007,2504.3532885000013
GA,CANDLER,2008,2798.772450000008
GA,CANDLER,2009,3462.3951375000074
GA,CANDLER,2010,4366.946827500025
GA,CANDLER,2011,4342.661880000024
GA,CANDLER,2012,5326.837830000026
GA,CARROLL,2006,52836.822322765045
GA,CARROLL,2007,57215.12140897812
GA,CARROLL,2008,59909.25010735239
GA,CARROLL,2009,68784.2005690903
GA,CARROLL,2010,72584.76198795218
GA,CARROLL,2011,76282.27665045248
GA,CARROLL,2012,76353.8759736027
GA,CATOOSA,2006,18045.529858862923
GA,CATOOSA,2007,22704.15437086301
GA,CATOOSA,2008,26866.476354813123
GA,CATOOSA,2009,31446.791467500556
GA,CATOOSA,2010,41293.30390500078
GA,CATOOSA,2011,40756.06931250066
GA,CATOOSA,2012,47386.00666886301
GA,CHARLTON,2006,1999.9552528500035
GA,CHARLTON,2007,1929.4338459750038
GA,CHARLTON,2008,1923.450907237505
GA,CHARLTON,2009,2423.367526125008
GA,CHARLTON,2010,5409.898725000021
GA,CHARLTON,2011,5204.097208162518
GA,CHARLTON,2012,4904.913983625027
GA,CHATHAM,2006,51483.071977417494
GA,CHATHAM,2007,56542.0829022062
GA,CHATHAM,2008,62655.34160170749
GA,CHATHAM,2009,69361.08520440685
GA,CHATHAM,2010,82625.22404693239
GA,CHATHAM,2011,97307.15380838318
GA,CHATHAM,2012,101158.89221929513
GA,CHATTOOGA,2006,7965.2576811750905
GA,CHATTOOGA,2007,9709.294792725117
GA,CHATTOOGA,2008,10390.218547587636
GA,CHATTOOGA,2009,11867.564648175148
GA,CHATTOOGA,2010,12922.901872500188
GA,CHATTOOGA,2011,14430.830403862721
GA,CHATTOOGA,2012,15202.95944250016
GA,CHEROKEE,2006,39825.91397831749
GA,CHEROKEE,2007,49550.765672791094
GA,CHEROKEE,2008,57124.91603970347
GA,CHEROKEE,2009,65421.97528766573
GA,CHEROKEE,2010,80622.0173423661
GA,CHEROKEE,2011,95668.65788426696
GA,CHEROKEE,2012,76777.39892719086
GA,CLARKE,2006,39075.025614976745
GA,CLARKE,2007,49638.03649982712
GA,CLARKE,2008,56575.81451618917
GA,CLARKE,2009,60856.67072223897
GA,CLARKE,2010,66387.48365321402
GA,CLARKE,2011,80334.71237838936
GA,CLARKE,2012,82501.60596225194
GA,CLAY,2006,734.4744375000004
GA,CLAY,2007,682.1294174999995
GA,CLAY,2008,753.0275775000007
GA,CLAY,2009,770.464950000001
GA,CLAY,2010,1106.912100000002
GA,CLAY,2011,796.304287500001
GA,CLAY,2012,560.308574999999
GA,CLAYTON,2006,32395.982910177285
GA,CLAYTON,2007,37904.79641716491
GA,CLAYTON,2008,47524.09622956577
GA,CLAYTON,2009,52830.613863528044
GA,CLAYTON,2010,68738.2213797404
GA,CLAYTON,2011,72903.96607905248
GA,CLAYTON,2012,56627.53866656484
GA,CLINCH,2006,2043.4760010000005
GA,CLINCH,2007,2768.7196459999964
GA,CLINCH,2008,3073.6119338625012
GA,CLINCH,2009,3223.577324999999
GA,CLINCH,2010,4095.2140275000042
GA,CLINCH,2011,4602.099210000008
GA,CLINCH,2012,4592.822006362528
GA,COBB,2006,142265.12136495294
GA,COBB,2007,159854.9054414673
GA,COBB,2008,178359.76641771724
GA,COBB,2009,205475.85163243284
GA,COBB,2010,238516.3356989779
GA,COBB,2011,272506.4223407068
GA,COBB,2012,238414.92378402804
GA,COFFEE,2006,18291.431137450487
GA,COFFEE,2007,17141.38422222541
GA,COFFEE,2008,19587.647500000563
GA,COFFEE,2009,22430.233192500677
GA,COFFEE,2010,47033.43613886341
GA,COFFEE,2011,52412.25936044985
GA,COFFEE,2012,34072.83708386282
GA,COLQUITT,2006,4909.541860537508
GA,COLQUITT,2007,6668.091213075096
GA,COLQUITT,2008,8022.176891625174
GA,COLQUITT,2009,8194.647671587645
GA,COLQUITT,2010,10448.77141522516
GA,COLQUITT,2011,10441.363320000315
GA,COLQUITT,2012,11538.465547725365
GA,COLUMBIA,2006,23295.355943226237
GA,COLUMBIA,2007,27718.176415001508
GA,COLUMBIA,2008,30271.48833867659
GA,COLUMBIA,2009,35478.48179726406
GA,COLUMBIA,2010,39528.706639089105
GA,COLUMBIA,2011,49442.60688622693
GA,COLUMBIA,2012,49549.19645268958
GA,COOK,2006,2461.3225015000107
GA,COOK,2007,2650.2052025000094
GA,COOK,2008,3705.47778750001
GA,COOK,2009,3966.721350000011
GA,COOK,2010,5658.713347500045
GA,COOK,2011,6299.567865000059
GA,COOK,2012,5873.076720000079
GA,COWETA,2006,21746.70000150095
GA,COWETA,2007,25365.947048213577
GA,COWETA,2008,29889.180738039155
GA,COWETA,2009,35730.16901726401
GA,COWETA,2010,40254.84671295154
GA,COWETA,2011,60963.186949539944
GA,COWETA,2012,45984.58127748976
GA,CRAWFORD,2006,846.4846875000009
GA,CRAWFORD,2007,1065.1390800000008
GA,CRAWFORD,2008,1191.9975
GA,CRAWFORD,2009,1173.422977499999
GA,CRAWFORD,2010,1934.717362499999
GA,CRAWFORD,2011,1994.031525000001
GA,CRAWFORD,2012,2306.1873375000023
GA,CRISP,2006,4993.022424000011
GA,CRISP,2007,5549.329415862529
GA,CRISP,2008,5917.923433725057
GA,CRISP,2009,6552.435476587557
GA,CRISP,2010,7973.974327500104
GA,CRISP,2011,8737.890101362638
GA,CRISP,2012,9762.02629158762
GA,DADE,2006,4147.432028500005
GA,DADE,2007,5373.264505500034
GA,DADE,2008,6268.744413000058
GA,DADE,2009,7035.614857500088
GA,DADE,2010,8279.691082500141
GA,DADE,2011,7805.248803862656
GA,DADE,2012,7835.832375000109
GA,DAWSON,2006,9113.889742000112
GA,DAWSON,2007,9980.61126872512
GA,DAWSON,2008,11166.249527200123
GA,DAWSON,2009,12036.02337566261
GA,DAWSON,2010,12458.427952950184
GA,DAWSON,2011,12535.306541362632
GA,DAWSON,2012,12577.916073862645
GA,DECATUR,2006,5450.182190000013
GA,DECATUR,2007,6498.085115862552
GA,DECATUR,2008,7571.150938000053
GA,DECATUR,2009,8857.225613062594
GA,DECATUR,2010,8152.208544075114
GA,DECATUR,2011,9223.083470437643
GA,DECATUR,2012,10005.864181350194
GA,DEKALB,2006,64811.00748271758
GA,DEKALB,2007,74390.33026976958
GA,DEKALB,2008,85291.17013793482
GA,DEKALB,2009,95525.64122116058
GA,DEKALB,2010,114484.1949200722
GA,DEKALB,2011,132659.16322036108
GA,DEKALB,2012,129316.71358917406
GA,DODGE,2006,7700.9209577250995
GA,DODGE,2007,9479.082675087642
GA,DODGE,2008,10191.843832500139
GA,DODGE,2009,10153.350862500169
GA,DODGE,2010,10397.302245000195
GA,DODGE,2011,12740.18339636276
GA,DODGE,2012,13449.868507500265
GA,DOOLY,2006,693.1512270000001
GA,DOOLY,2007,574.8396194999992
GA,DOOLY,2008,625.0068674999992
GA,DOOLY,2009,518.131627499999
GA,DOOLY,2010,929.4952499999982
GA,DOOLY,2011,831.6315375000007
GA,DOOLY,2012,857.1861900000004
GA,DOUGHERTY,2006,15793.53014272573
GA,DOUGHERTY,2007,16069.919257850817
GA,DOUGHERTY,2008,18057.377613226086
GA,DOUGHERTY,2009,21433.515003826153
GA,DOUGHERTY,2010,25066.426170226394
GA,DOUGHERTY,2011,29021.617369314215
GA,DOUGHERTY,2012,31634.676638401528
GA,DOUGLAS,2006,35668.308372452666
GA,DOUGLAS,2007,42462.256013165315
GA,DOUGLAS,2008,51642.592885578255
GA,DOUGLAS,2009,65538.3401595405
GA,DOUGLAS,2010,80407.64114771468
GA,DOUGLAS,2011,98187.61233817798
GA,DOUGLAS,2012,69229.24595996557
GA,EARLY,2006,977.2840125000008
GA,EARLY,2007,1406.1398797250033
GA,EARLY,2008,1673.130492037501
GA,EARLY,2009,1689.551824087504
GA,EARLY,2010,1640.9943638625057
GA,EARLY,2011,1748.2559252250062
GA,EARLY,2012,1941.342937500009
GA,EFFINGHAM,2006,6862.471809225094
GA,EFFINGHAM,2007,8631.064976862695
GA,EFFINGHAM,2008,9306.235675500271
GA,EFFINGHAM,2009,10839.99955500032
GA,EFFINGHAM,2010,10935.415777725299
GA,EFFINGHAM,2011,12708.306435000377
GA,EFFINGHAM,2012,13752.690067500454
GA,ELBERT,2006,7556.672482000104
GA,ELBERT,2007,8698.89754750015
GA,ELBERT,2008,10830.832278500155
GA,ELBERT,2009,10518.180120000172
GA,ELBERT,2010,11271.80321250017
GA,ELBERT,2011,11048.981962500184
GA,ELBERT,2012,11702.900055900183
GA,EMANUEL,2006,8887.736872500149
GA,EMANUEL,2007,9642.899081000165
GA,EMANUEL,2008,11300.10041250021
GA,EMANUEL,2009,8834.366538862618
GA,EMANUEL,2010,12312.732892500222
GA,EMANUEL,2011,13627.770285225231
GA,EMANUEL,2012,13752.474684300216
GA,EVANS,2006,4318.8979409999965
GA,EVANS,2007,5490.0123350000395
GA,EVANS,2008,6166.583377500042
GA,EVANS,2009,5969.130540000044
GA,EVANS,2010,7041.55453500007
GA,EVANS,2011,8073.227715000067
GA,EVANS,2012,7630.125585000051
GA,FANNIN,2006,8589.841474000124
GA,FANNIN,2007,11839.507150500265
GA,FANNIN,2008,13813.790705000312
GA,FANNIN,2009,18341.772638175287
GA,FANNIN,2010,23418.773801362615
GA,FANNIN,2011,18193.81317067534
GA,FANNIN,2012,17950.255902037665
GA,FAYETTE,2006,22585.72325571216
GA,FAYETTE,2007,24898.48220084097
GA,FAYETTE,2008,26421.209483429197
GA,FAYETTE,2009,29384.10873491411
GA,FAYETTE,2010,30660.98262465156
GA,FAYETTE,2011,35016.72134272681
GA,FAYETTE,2012,35786.03886408921
GA,FLOYD,2006,43319.736009952765
GA,FLOYD,2007,50949.98231057869
GA,FLOYD,2008,55643.38887590427
GA,FLOYD,2009,60090.13323409129
GA,FLOYD,2010,64480.0320938662
GA,FLOYD,2011,73599.50484045474
GA,FLOYD,2012,73445.99456497988
GA,FORSYTH,2006,23957.384936725713
GA,FORSYTH,2007,30946.089410450993
GA,FORSYTH,2008,35995.2040982263
GA,FORSYTH,2009,49880.47563795142
GA,FORSYTH,2010,57494.16120795157
GA,FORSYTH,2011,60955.79370045144
GA,FORSYTH,2012,60962.110924314096
GA,FRANKLIN,2006,13745.249143862566
GA,FRANKLIN,2007,16023.043025000128
GA,FRANKLIN,2008,17553.755937500006
GA,FRANKLIN,2009,19573.507649999963
GA,FRANKLIN,2010,23194.638877499965
GA,FRANKLIN,2011,26354.97107294989
GA,FRANKLIN,2012,26069.729107724932
GA,FULTON,2006,124059.83383148852
GA,FULTON,2007,143243.1710992921
GA,FULTON,2008,157442.01897473092
GA,FULTON,2009,193804.97527591765
GA,FULTON,2010,249173.47378655005
GA,FULTON,2011,266960.88088985434
GA,FULTON,2012,228820.27510696382
GA,GILMER,2006,10316.900070725154
GA,GILMER,2007,12522.306741450226
GA,GILMER,2008,15726.205813850343
GA,GILMER,2009,17856.14978021276
GA,GILMER,2010,20281.198459987798
GA,GILMER,2011,20971.320466350266
GA,GILMER,2012,19647.835808400287
GA,GLASCOCK,2006,0.3027
GA,GLASCOCK,2007,1.2108
GA,GLASCOCK,2008,1.2108
GA,GLYNN,2006,23975.292711000784
GA,GLYNN,2007,29939.806739363557
GA,GLYNN,2008,30444.509966451198
GA,GLYNN,2009,37155.58612608826
GA,GLYNN,2010,54681.308171288365
